,id,program_id,zipcode,org_id,min_age,max_age,price,start_date,latitude,longitude
13434,33271,11696,60621,33,3,100,0.0,2016-08-31,41.7713803,-87.64331390000001
13435,33411,11696,60602,33,3,100,0.0,2016-08-01,41.88347279999999,-87.6291268
13436,33414,11696,60612,33,3,100,0.0,2016-08-19,41.881660600000004,-87.6926257
13437,33429,11696,60643,33,3,100,0.0,2016-08-23,41.677377500000006,-87.6538017
13438,33461,5630,60605,16,14,18,0.0,2016-09-07,41.8703314,-87.62357420000002
13439,33469,10982,60623,42,2,24,,2016-08-20,41.8475982,-87.7271123
13440,33489,2240,60603,94,1,99,0.0,2016-11-25,41.8809155,-87.62542509999999
13441,33504,2842,60628,100,14,19,0.0,2016-09-26,41.686480700000004,-87.62850990000001
13442,33532,1888,60654,92,16,18,0.0,2016-09-10,41.8929153,-87.63591249999998
13443,40395,11341,60610,18,60,80,0.0,2016-09-23,41.900309899999996,-87.63338710000002
13444,40405,11762,60623,18,55,80,0.0,2016-09-19,41.8475982,-87.7271123
13445,40407,11764,60628,18,55,85,0.0,2016-10-11,41.686480700000004,-87.62850990000001
13446,40425,11776,60634,18,60,80,0.0,2016-09-22,41.947969,-87.78617109999998
13447,40426,11134,60624,18,60,80,0.0,2016-09-19,41.8822489,-87.7221872
13448,40437,11783,60617,18,60,80,0.0,2016-09-20,41.7246539,-87.5494745
13449,40473,11755,60607,18,6,15,75.0,2016-09-19,41.8733696,-87.65071400000001
13450,40488,11809,60601,18,8,11,52.0,2016-09-24,41.8839927,-87.61970559999997
13451,40493,11346,60621,18,6,18,1.0,2016-09-22,41.7713803,-87.64331390000001
13452,41329,11109,60616,18,14,22,0.0,2016-09-27,41.8403395,-87.6137011
13453,41336,11098,60624,18,14,22,0.0,2016-09-26,41.8822489,-87.7221872
13454,41344,11361,60651,18,14,22,0.0,2016-09-27,41.9024826,-87.7418842
13455,41351,11817,60618,18,14,22,0.0,2016-09-27,41.9464283,-87.70740889999998
13456,41354,11756,60617,18,14,22,0.0,2016-09-26,41.7246539,-87.5494745
13457,41360,11181,60605,18,14,22,0.0,2016-09-27,41.8703314,-87.62357420000002
13458,41451,11357,60605,18,16,22,0.0,2016-09-28,41.8703314,-87.62357420000002
13459,41506,11398,60620,18,14,22,0.0,2016-09-26,41.7470143,-87.6679765
13460,41525,11391,60637,18,16,22,0.0,2016-09-26,41.7805099,-87.603826
13461,41600,11139,60624,18,14,22,0.0,2016-09-26,41.8822489,-87.7221872
13462,41610,11161,60639,18,14,22,0.0,2016-09-27,41.9225138,-87.75172950000001
13463,41624,11256,60637,18,16,22,0.0,2016-09-26,41.7805099,-87.603826
13464,41635,11102,60612,18,14,22,0.0,2016-09-27,41.881660600000004,-87.6926257
13465,41668,11103,60608,18,14,22,0.0,2016-09-26,41.849212200000004,-87.6713199
13466,41706,11351,60607,18,14,22,0.0,2016-09-26,41.8733696,-87.65071400000001
13467,41711,11393,60653,18,14,22,0.0,2016-09-28,41.820267,-87.603826
13468,41718,11226,60640,18,14,22,0.0,2016-09-26,41.970313299999994,-87.663045
13469,41785,11943,60622,33,13,22,0.0,2016-09-30,41.90130870000001,-87.68276759999998
13470,41797,10963,60637,3,5,18,0.0,2016-12-17,41.7805099,-87.603826
13471,41860,2851,,124,4,8,2.0,2016-12-27,,
13472,41862,11967,60302,514,6,12,1.0,2017-01-05,41.89332539999999,-87.78125240000001
13473,41869,1923,60641,33,3,14,0.0,2016-12-05,41.9472058,-87.74680710000001
13474,41962,11003,,95,13,18,0.0,2017-02-07,,
13475,41968,11003,,95,13,18,0.0,2017-02-07,,
13476,46816,11212,60602,18,14,22,0.0,2017-06-26,41.88347279999999,-87.6291268
13477,46817,11247,60659-4006,18,16,22,0.0,2017-07-05,,
13478,46827,11212,60602,18,18,22,0.0,2017-06-27,41.88347279999999,-87.6291268
13479,47555,11955,60601,95,2,65,0.0,2017-08-14,41.8839927,-87.61970559999997
13480,48120,12298,60602,318,2,99,0.0,2017-07-05,41.88347279999999,-87.6291268
13481,41950,11982,60602,33,18,65,0.0,2017-04-01,41.88347279999999,-87.6291268
13482,51119,11634,60653,14,0,99,0.0,2017-06-29,41.820267,-87.603826
13483,50946,12381,60607,14,0,99,0.0,2017-07-10,41.8733696,-87.65071400000001
13484,50997,11550,60647,14,0,99,0.0,2017-07-07,41.9215421,-87.70248169999998
13485,51010,11486,60641,14,0,99,0.0,2017-07-06,41.9472058,-87.74680710000001
13486,51011,11670,60615,14,0,99,0.0,2017-07-06,41.8003921,-87.603826
13487,51091,11576,60610,14,0,99,0.0,2017-06-30,41.900309899999996,-87.63338710000002
13488,51122,12404,60628,14,0,99,0.0,2017-06-29,41.686480700000004,-87.62850990000001
13489,51133,12408,60618,14,0,99,0.0,2017-06-28,41.9464283,-87.70740889999998
13490,46222,11343,60628,18,14,22,0.0,2017-02-21,41.686480700000004,-87.62850990000001
13491,46250,11187,60652,18,14,22,0.0,2017-02-21,41.7429283,-87.7123355
13492,46290,11173,60653,18,16,22,0.0,2017-03-18,41.820267,-87.603826
13493,46403,11201,60628,18,14,22,0.0,2017-02-21,41.686480700000004,-87.62850990000001
13494,46428,11344,60616,18,14,22,0.0,2017-02-21,41.8403395,-87.6137011
13495,46453,10980,60653,42,8,16,0.0,2017-05-13,41.820267,-87.603826
13496,46458,11810,60630,18,14,22,0.0,2017-03-13,41.9720786,-87.75172950000001
13497,46580,11111,60639,18,14,22,0.0,2017-06-26,41.9225138,-87.75172950000001
13498,46592,11119,60647,18,14,22,0.0,2017-07-05,41.9215421,-87.70248169999998
13499,46629,11250,60623,18,14,22,0.0,2017-07-05,41.8475982,-87.7271123
13500,46648,11159,60604,18,14,22,0.0,2017-06-26,41.878485100000006,-87.627893
13501,46726,11187,60652,18,14,22,0.0,2017-07-05,41.7429283,-87.7123355
13502,46741,11334,60660,18,16,22,0.0,2017-07-05,41.9901263,-87.663045
13503,46749,11219,60625,18,14,22,0.0,2017-07-05,41.971106799999994,-87.70248169999998
13504,46764,12184,60608,18,14,22,0.0,2017-07-05,41.849212200000004,-87.6713199
13505,46774,11229,60622,18,14,22,0.0,2017-07-05,41.90130870000001,-87.68276759999998
13506,46820,11910,60615,18,14,22,0.0,2017-07-05,41.8003921,-87.603826
13507,46864,11385,60652,18,16,22,0.0,2017-07-05,41.7429283,-87.7123355
13508,46880,11349,60603,18,18,22,0.0,2017-06-26,41.8809155,-87.62542509999999
13509,47019,11362,60649,18,14,22,0.0,2017-07-05,41.759792100000006,-87.56430399999998
13510,47068,12226,60638,18,16,22,0.0,2017-07-05,41.78874829999999,-87.7664934
13511,47153,11344,60616,18,14,22,0.0,2017-07-05,41.8403395,-87.6137011
13512,47192,11094,60644,18,14,22,0.0,2017-07-05,41.8828292,-87.75172950000001
13513,47197,11442,60608,18,14,22,0.0,2017-07-05,41.849212200000004,-87.6713199
13514,47256,12255,60605,318,2,99,0.0,2017-06-30,41.8703314,-87.62357420000002
13515,41436,11191,60612,18,16,22,0.0,2016-09-27,41.881660600000004,-87.6926257
13516,41471,11171,60614,18,14,22,0.0,2016-09-26,41.9203468,-87.64331390000001
13517,41531,11201,60628,18,14,22,0.0,2016-09-26,41.686480700000004,-87.62850990000001
13518,41696,11223,60609,18,14,22,0.0,2016-09-26,41.8062766,-87.6482474
13519,32939,11696,60625,33,3,100,0.0,2016-08-22,41.971106799999994,-87.70248169999998
13520,33067,11696,60612,33,3,100,0.0,2016-08-18,41.881660600000004,-87.6926257
13521,33080,11696,60612,33,3,100,0.0,2016-08-18,41.881660600000004,-87.6926257
13522,33195,11696,60637,33,3,100,0.0,2016-08-29,41.7805099,-87.603826
13523,33198,11696,60637,33,3,100,0.0,2016-08-29,41.7805099,-87.603826
13524,33285,11696,60628,33,3,100,0.0,2016-08-17,41.686480700000004,-87.62850990000001
13525,33308,11696,60628,33,3,100,0.0,2016-08-17,41.686480700000004,-87.62850990000001
13526,33327,11696,60628,33,3,100,0.0,2016-08-25,41.686480700000004,-87.62850990000001
13527,33337,11696,60628,33,3,100,0.0,2016-08-25,41.686480700000004,-87.62850990000001
13528,33340,11696,60628,33,3,100,0.0,2016-08-25,41.686480700000004,-87.62850990000001
13529,33348,11696,60628,33,3,100,0.0,2016-08-25,41.686480700000004,-87.62850990000001
13530,33375,11696,60609,33,3,100,0.0,2016-08-15,41.8062766,-87.6482474
13531,33430,11696,60643,33,3,100,0.0,2016-08-23,41.677377500000006,-87.6538017
13532,21053,9687,60623,18,16,22,,2016-02-22,41.8475982,-87.7271123
13533,21058,2053,60640,18,16,22,,2016-02-22,41.970313299999994,-87.663045
13534,21147,2188,60608,18,14,22,,2016-02-26,41.849212200000004,-87.6713199
13535,21235,2156,60619,18,14,22,,2016-02-22,41.7458012,-87.60876379999998
13536,21259,9782,60609,18,14,22,,2016-02-22,41.8062766,-87.6482474
13537,21349,5678,60605,48,14,18,0.0,2016-03-19,41.8703314,-87.62357420000002
13538,27594,5630,60605,16,14,18,0.0,2016-06-13,41.8703314,-87.62357420000002
13539,27612,3252,60661,333,10,14,0.0,2016-02-01,41.8819283,-87.6445473
13540,27898,11019,60634,16,3,9,,2016-07-25,41.947969,-87.78617109999998
13541,28032,11078,60657,16,8,13,,2016-08-05,41.9403795,-87.65318049999998
13542,28272,11203,60605,18,16,22,,2016-07-05,41.8703314,-87.62357420000002
13543,28312,11224,60608,18,16,22,,2016-07-05,41.849212200000004,-87.6713199
13544,28348,11172,60625,18,16,22,,2016-07-05,41.971106799999994,-87.70248169999998
13545,28356,11246,60615,18,16,22,,2016-07-05,41.8003921,-87.603826
13546,28367,11227,60619,18,14,22,,2016-07-04,41.7458012,-87.60876379999998
13547,28436,11294,60622,18,14,22,,2016-07-05,41.90130870000001,-87.68276759999998
13548,28639,11405,60643,18,14,22,,2016-07-05,41.677377500000006,-87.6538017
13549,13187,3256,60608,306,16,21,0.0,2015-06-29,41.849212200000004,-87.6713199
13550,7303,3571,60646,16,6,12,,2015-06-18,41.9920835,-87.7615726
13551,50107,12357,  ,14,0,99,0.0,2017-08-28,,
13552,220,174,60633,14,16,24,1.0,2014-06-23,41.6602362,-87.56430399999998
13553,224,174,60633,14,16,24,1.0,2014-06-23,41.6602362,-87.56430399999998
13554,229,176,60628,14,16,24,1.0,2014-06-28,41.686480700000004,-87.62850990000001
13555,255,184,60649,14,16,24,1.0,2014-06-26,41.759792100000006,-87.56430399999998
13556,296,217,60617,14,16,24,1.0,2014-06-09,41.7246539,-87.5494745
13557,302,222,60609,14,16,24,1.0,2014-06-16,41.8062766,-87.6482474
13558,2691,1750,60609,14,2,5,1.0,2014-06-23,41.8062766,-87.6482474
13559,347,255,60624,14,16,24,1.0,2014-06-17,41.8822489,-87.7221872
13560,370,269,60608,14,16,24,1.0,2014-06-17,41.849212200000004,-87.6713199
13561,2718,1769,60655,14,2,5,1.0,2014-06-24,41.693154299999996,-87.7123355
13562,388,278,60651,14,16,24,1.0,2014-06-19,41.9024826,-87.7418842
13563,409,291,60608,14,16,24,1.0,2014-06-16,41.849212200000004,-87.6713199
13564,457,325,60617,14,16,24,1.0,2014-06-12,41.7246539,-87.5494745
13565,458,326,60607,14,16,24,1.0,2014-06-17,41.8733696,-87.65071400000001
13566,460,328,60621,14,16,24,1.0,2014-06-19,41.7713803,-87.64331390000001
13567,485,346,60617,14,16,24,1.0,2014-06-17,41.7246539,-87.5494745
13568,498,356,60605,14,16,24,1.0,2014-06-20,41.8703314,-87.62357420000002
13569,507,361,60640,14,16,24,1.0,2014-06-18,41.970313299999994,-87.663045
13570,513,366,60631,14,16,24,1.0,2014-06-17,41.993029,-87.81075609999998
13571,515,367,60638,14,16,24,1.0,2014-06-18,41.78874829999999,-87.7664934
13572,523,373,60611,14,16,24,1.0,2014-06-17,41.892508500000005,-87.61616959999998
13573,570,386,60646,14,16,24,1.0,2014-06-19,41.9920835,-87.7615726
13574,578,389,60617,14,16,24,1.0,2014-07-26,41.7246539,-87.5494745
13575,572,387,60632,14,16,24,1.0,2014-06-12,41.8074687,-87.70740889999998
13576,611,400,60623,14,16,24,1.0,2014-06-16,41.8475982,-87.7271123
13577,644,417,60630,14,16,24,1.0,2014-06-19,41.9720786,-87.75172950000001
13578,656,426,60608,14,16,24,1.0,2014-06-16,41.849212200000004,-87.6713199
13579,676,436,60611,14,16,24,1.0,2014-07-30,41.892508500000005,-87.61616959999998
13580,682,438,60618,14,16,24,1.0,2014-06-24,41.9464283,-87.70740889999998
13581,697,440,60618,14,16,24,1.0,2014-06-28,41.9464283,-87.70740889999998
13582,3158,1933,60632,16,2,12,0.0,2014-06-23,41.8074687,-87.70740889999998
13583,707,442,60618,14,16,24,1.0,2014-06-26,41.9464283,-87.70740889999998
13584,3184,1967,60659,16,5,12,0.0,2014-06-20,41.9909198,-87.70248169999998
13585,3193,1967,60608,16,5,12,0.0,2014-07-09,41.849212200000004,-87.6713199
13586,3268,1933,60656,16,2,12,0.0,2014-07-30,41.9755524,-87.803382
13587,749,469,60613,14,16,24,1.0,2014-06-14,41.9577761,-87.6556468
13588,753,469,60613,14,16,24,1.0,2014-06-14,41.9577761,-87.6556468
13589,765,476,60608,14,16,24,1.0,2014-06-16,41.849212200000004,-87.6713199
13590,779,486,60630,14,16,24,1.0,2014-06-17,41.9720786,-87.75172950000001
13591,804,502,60623,14,12,16,1.0,2014-06-23,41.8475982,-87.7271123
13592,811,508,60631,14,12,16,1.0,2014-06-16,41.993029,-87.81075609999998
13593,825,259,60634,14,12,16,1.0,2014-06-23,41.947969,-87.78617109999998
13594,4809,2331,60605,16,14,18,0.0,2014-06-22,41.8703314,-87.62357420000002
13595,840,528,60618,14,12,16,1.0,2014-06-27,41.9464283,-87.70740889999998
13596,4815,2331,60605,16,14,19,0.0,2014-07-03,41.8703314,-87.62357420000002
13597,852,539,60649,14,12,16,1.0,2014-06-11,41.759792100000006,-87.56430399999998
13598,874,560,60641,14,12,16,1.0,2014-06-23,41.9472058,-87.74680710000001
13599,5916,2865,60647,16,0,13,0.0,2014-06-09,41.9215421,-87.70248169999998
13600,911,591,60617,14,12,16,1.0,2014-06-17,41.7246539,-87.5494745
13601,971,626,60630,14,12,16,1.0,2014-07-14,41.9720786,-87.75172950000001
13602,979,631,60625,14,12,19,1.0,2014-06-16,41.971106799999994,-87.70248169999998
13603,982,633,60637,14,12,19,1.0,2014-06-14,41.7805099,-87.603826
13604,984,635,60660,14,12,19,1.0,2014-06-17,41.9901263,-87.663045
13605,995,223,60624,14,12,19,1.0,2014-06-09,41.8822489,-87.7221872
13606,6546,3203,60618,99,5,14,0.0,2015-06-15,41.9464283,-87.70740889999998
13607,6565,3210,60630 ,14,13,18,0.0,2015-03-28,,
13608,6687,3290,60605,17,2,99,0.0,2015-05-09,41.8703314,-87.62357420000002
13609,7242,3566,60620,16,5,11,,2015-07-30,41.7470143,-87.6679765
13610,7385,3574,60609,16,7,11,,2015-06-25,41.8062766,-87.6482474
13611,1026,650,60652,14,12,19,1.0,2014-06-17,41.7429283,-87.7123355
13612,1083,698,60621,14,8,12,1.0,2014-06-10,41.7713803,-87.64331390000001
13613,1092,705,60618,14,8,12,1.0,2014-08-04,41.9464283,-87.70740889999998
13614,1098,508,60631,14,8,12,1.0,2014-08-11,41.993029,-87.81075609999998
13615,1103,508,60631,14,8,12,1.0,2014-06-25,41.993029,-87.81075609999998
13616,1112,221,60642,14,8,12,1.0,2014-06-17,41.90070970000001,-87.65318049999998
13617,1114,224,60618,14,8,12,1.0,2014-06-09,41.9464283,-87.70740889999998
13618,1163,737,60641,14,8,12,1.0,2014-06-25,41.9472058,-87.74680710000001
13619,8261,151,60643,14,18,24,408.0,2015-05-18,41.677377500000006,-87.6538017
13620,8265,155,60655,14,18,24,204.0,2015-06-01,41.693154299999996,-87.7123355
13621,1195,769,60609,14,8,12,1.0,2014-05-27,41.8062766,-87.6482474
13622,8302,3834,60655,14,18,24,0.0,2015-07-04,41.693154299999996,-87.7123355
13623,1222,589,60646,14,8,12,1.0,2014-07-14,41.9920835,-87.7615726
13624,1250,802,60629,14,8,12,1.0,2014-08-04,41.7727709,-87.7123355
13625,1257,808,60657,14,8,12,1.0,2014-07-14,41.9403795,-87.65318049999998
13626,8352,3865,60644,14,24,24,0.0,2015-06-17,41.8828292,-87.75172950000001
13627,8369,3867,60608,14,24,24,0.0,2015-06-15,41.849212200000004,-87.6713199
13628,8368,3867,60608,14,24,24,0.0,2015-06-19,41.849212200000004,-87.6713199
13629,8370,3867,60608,14,24,24,0.0,2015-06-16,41.849212200000004,-87.6713199
13630,8391,170,60637,14,18,24,30.0,2015-06-20,41.7805099,-87.603826
13631,8403,173,60647,14,18,24,30.0,2015-06-30,41.9215421,-87.70248169999998
13632,8407,3870,60651,14,24,24,0.0,2015-06-25,41.9024826,-87.7418842
13633,1324,855,60611,14,8,16,1.0,2014-06-23,41.892508500000005,-87.61616959999998
13634,1329,860,60636,14,8,16,1.0,2014-06-17,41.7719816,-87.6729074
13635,1338,865,60651,14,8,16,1.0,2014-06-23,41.9024826,-87.7418842
13636,1331,862,60645,14,8,16,1.0,2014-06-23,42.0105286,-87.6926257
13637,1348,872,60660,14,8,16,1.0,2014-06-23,41.9901263,-87.663045
13638,1364,879,60636,14,8,19,1.0,2014-06-10,41.7719816,-87.6729074
13639,8454,184,60649,14,24,24,0.0,2015-06-18,41.759792100000006,-87.56430399999998
13640,8495,903,60655,14,6,8,26.0,2015-06-24,41.693154299999996,-87.7123355
13641,8513,3890,60611,14,7,9,39.0,2015-06-27,41.892508500000005,-87.61616959999998
13642,1408,708,60643,14,5,8,1.0,2014-06-12,41.677377500000006,-87.6538017
13643,1418,722,60642,14,5,8,1.0,2014-06-23,41.90070970000001,-87.65318049999998
13644,8526,3893,60649,14,8,11,150.0,2015-06-27,41.759792100000006,-87.56430399999998
13645,8534,1871,60641,14,7,24,19.0,2015-06-25,41.9472058,-87.74680710000001
13646,8539,942,60655,14,7,11,0.0,2015-06-29,41.693154299999996,-87.7123355
13647,8540,3899,60608,14,6,12,0.0,2015-06-30,41.849212200000004,-87.6713199
13648,1441,919,60647,14,5,8,1.0,2014-06-23,41.9215421,-87.70248169999998
13649,8544,687,60620,14,7,9,0.0,2015-06-29,41.7470143,-87.6679765
13650,1450,923,60646,14,5,8,1.0,2014-06-25,41.9920835,-87.7615726
13651,1452,592,60625,14,5,8,1.0,2014-06-16,41.971106799999994,-87.70248169999998
13652,1466,817,60618,14,5,8,1.0,2014-06-24,41.9464283,-87.70740889999998
13653,1474,818,60618,14,5,8,1.0,2014-06-26,41.9464283,-87.70740889999998
13654,8576,951,60609,14,6,13,0.0,2015-06-16,41.8062766,-87.6482474
13655,1489,934,60655,14,5,12,1.0,2014-06-24,41.693154299999996,-87.7123355
13656,1499,944,60617,14,5,12,1.0,2014-06-11,41.7246539,-87.5494745
13657,8602,3914,60660,14,18,24,5.0,2015-06-16,41.9901263,-87.663045
13658,8607,3917,60640,14,18,24,22.0,2015-06-10,41.970313299999994,-87.663045
13659,1514,955,60639,14,5,12,1.0,2014-06-10,41.9225138,-87.75172950000001
13660,8615,3919,60609,14,13,18,2.0,2015-06-09,41.8062766,-87.6482474
13661,8629,3927,60608,14,21,24,26.0,2015-06-15,41.849212200000004,-87.6713199
13662,1536,970,60660,14,5,12,1.0,2014-08-04,41.9901263,-87.663045
13663,8646,3936,60616,14,18,24,11.0,2015-06-16,41.8403395,-87.6137011
13664,1542,976,60617,14,5,12,1.0,2014-06-23,41.7246539,-87.5494745
13665,8659,3940,60646,14,10,13,11.0,2015-06-27,41.9920835,-87.7615726
13666,8668,3946,60609,14,21,24,0.0,2015-06-19,41.8062766,-87.6482474
13667,8679,3952,60659,14,13,19,0.0,2015-07-08,41.9909198,-87.70248169999998
13668,8697,3961,60618,14,13,17,20.0,2015-06-30,41.9464283,-87.70740889999998
13669,1586,1019,60660,14,5,12,1.0,2014-06-23,41.9901263,-87.663045
13670,1595,1028,60624,14,5,12,1.0,2014-06-23,41.8822489,-87.7221872
13671,8712,3965,60631,14,8,14,6.0,2015-06-12,41.993029,-87.81075609999998
13672,1602,1035,60647,14,5,12,1.0,2014-06-23,41.9215421,-87.70248169999998
13673,1606,1039,60608,14,5,12,1.0,2014-06-23,41.849212200000004,-87.6713199
13674,8742,960,60629,14,6,13,11.0,2015-08-17,41.7727709,-87.7123355
13675,8744,3973,60631,14,9,11,0.0,2015-06-13,41.993029,-87.81075609999998
13676,1626,1058,60611,14,5,12,1.0,2014-06-23,41.892508500000005,-87.61616959999998
13677,8795,218,60631,14,18,24,21.0,2015-06-22,41.993029,-87.81075609999998
13678,8801,221,60642,14,18,24,36.0,2015-06-16,41.90070970000001,-87.65318049999998
13679,8815,226,60622,14,8,17,0.0,2015-06-15,41.90130870000001,-87.68276759999998
13680,1688,1120,60628,14,5,12,1.0,2014-06-23,41.686480700000004,-87.62850990000001
13681,8824,229,60652,14,18,24,28.0,2015-06-08,41.7429283,-87.7123355
13682,1697,1129,60626,14,5,12,1.0,2014-06-23,42.0099321,-87.663045
13683,1694,1126,60609,14,5,12,1.0,2014-06-23,41.8062766,-87.6482474
13684,1714,916,60630,14,5,12,1.0,2014-06-23,41.9720786,-87.75172950000001
13685,1720,1150,60631,14,5,12,1.0,2014-06-17,41.993029,-87.81075609999998
13686,8866,243,60660,14,13,18,46.0,2015-06-20,41.9901263,-87.663045
13687,1745,1172,60639,14,5,12,1.0,2014-06-23,41.9225138,-87.75172950000001
13688,8887,4012,60605,14,18,24,41.0,2015-06-15,41.8703314,-87.62357420000002
13689,1753,1180,60608,14,5,12,1.0,2014-06-23,41.849212200000004,-87.6713199
13690,10892,4576,60621,14,2,24,0.0,2015-08-29,41.7713803,-87.64331390000001
13691,22022,1829,60622,14,3,5,0.0,2016-04-02,41.90130870000001,-87.68276759999998
13692,10893,4577,60618,14,2,24,0.0,2015-08-25,41.9464283,-87.70740889999998
13693,22029,8863,60657,14,3,5,0.0,2016-03-30,41.9403795,-87.65318049999998
13694,10900,4583,60655,14,2,13,0.0,2015-08-10,41.693154299999996,-87.7123355
13695,22038,9915,60640,14,3,5,0.0,2016-03-28,41.970313299999994,-87.663045
13696,10916,4597,60641,14,2,24,0.0,2015-08-24,41.9472058,-87.74680710000001
13697,22046,7488,60654,14,3,5,0.0,2016-03-07,41.8929153,-87.63591249999998
13698,10917,4598,60642,14,2,24,0.0,2015-08-24,41.90070970000001,-87.65318049999998
13699,22054,7237,60638,14,3,5,0.0,2016-03-28,41.78874829999999,-87.7664934
13700,10934,4613,60625,14,2,24,0.0,2015-08-10,41.971106799999994,-87.70248169999998
13701,22075,9920,60617,14,3,6,0.0,2016-04-01,41.7246539,-87.5494745
13702,10947,4626,60608,14,18,24,40.0,2015-08-24,41.849212200000004,-87.6713199
13703,10958,4637,60641,14,18,24,40.0,2015-08-24,41.9472058,-87.74680710000001
13704,10963,4642,60609,14,18,24,40.0,2015-08-29,41.8062766,-87.6482474
13705,10964,4643,60612,14,18,24,40.0,2015-08-24,41.881660600000004,-87.6926257
13706,11005,4683,60642,14,2,24,0.0,2015-08-24,41.90070970000001,-87.65318049999998
13707,11006,4683,60642,14,2,24,0.0,2015-08-24,41.90070970000001,-87.65318049999998
13708,22141,6821,60644,14,3,6,0.0,2016-03-28,41.8828292,-87.75172950000001
13709,11023,4699,60615,14,2,24,0.0,2015-08-24,41.8003921,-87.603826
13710,11026,4702,60609,14,2,24,0.0,2015-08-24,41.8062766,-87.6482474
13711,11056,4731,60612,14,2,6,0.0,2015-08-25,41.881660600000004,-87.6926257
13712,11055,4730,60621,14,2,6,0.0,2015-08-29,41.7713803,-87.64331390000001
13713,11062,4737,60649,14,24,24,0.0,2015-08-24,41.759792100000006,-87.56430399999998
13714,11066,4740,60620,14,24,24,0.0,2015-08-24,41.7470143,-87.6679765
13715,11075,4749,60633,14,24,24,0.0,2015-08-24,41.6602362,-87.56430399999998
13716,22205,3961,60618,14,3,6,0.0,2016-03-30,41.9464283,-87.70740889999998
13717,22208,6006,60608,14,3,6,0.0,2016-04-01,41.849212200000004,-87.6713199
13718,22212,9856,60618,14,3,6,0.0,2016-03-30,41.9464283,-87.70740889999998
13719,11096,4769,60608,14,13,18,0.0,2015-08-24,41.849212200000004,-87.6713199
13720,22223,7178,60638,14,3,6,0.0,2016-03-29,41.78874829999999,-87.7664934
13721,11103,4775,60655,14,13,18,0.0,2015-08-25,41.693154299999996,-87.7123355
13722,11104,4776,60647,14,13,18,0.0,2015-08-24,41.9215421,-87.70248169999998
13723,11107,4779,60608,14,13,18,0.0,2015-08-24,41.849212200000004,-87.6713199
13724,11112,4784,60607,14,13,18,0.0,2015-08-29,41.8733696,-87.65071400000001
13725,22232,7679,60630,14,4,6,0.0,2016-03-30,41.9720786,-87.75172950000001
13726,11113,4785,60609,14,13,18,0.0,2015-08-29,41.8062766,-87.6482474
13727,22239,6397,60630,14,4,6,0.0,2016-03-28,41.9720786,-87.75172950000001
13728,11133,4803,60616,14,6,18,0.0,2015-08-26,41.8403395,-87.6137011
13729,22254,7362,60617,14,4,6,0.0,2016-04-02,41.7246539,-87.5494745
13730,11146,4810,60627,14,6,18,0.0,2015-08-10,,
13731,22264,7714,60652,14,3,6,0.0,2016-03-31,41.7429283,-87.7123355
13732,22269,9971,60616,14,2,6,0.0,2016-03-31,41.8403395,-87.6137011
13733,11154,4814,60644,14,6,18,0.0,2015-08-10,41.8828292,-87.75172950000001
13734,11163,4821,60628,14,6,13,0.0,2015-08-24,41.686480700000004,-87.62850990000001
13735,11170,4824,60623,14,6,18,0.0,2015-08-10,41.8475982,-87.7271123
13736,11171,4825,60609,14,6,18,0.0,2015-08-26,41.8062766,-87.6482474
13737,11178,4829,60630,14,6,18,0.0,2015-08-24,41.9720786,-87.75172950000001
13738,22295,8074,60626,14,3,6,0.0,2016-03-29,42.0099321,-87.663045
13739,11185,4833,60618,14,6,18,0.0,2015-08-10,41.9464283,-87.70740889999998
13740,22301,7059,60623,14,3,6,0.0,2016-03-28,41.8475982,-87.7271123
13741,11189,4835,60608,14,6,18,0.0,2015-08-24,41.849212200000004,-87.6713199
13742,11199,4841,60630,14,6,18,0.0,2015-08-24,41.9720786,-87.75172950000001
13743,11200,4842,60632,14,6,18,0.0,2015-08-10,41.8074687,-87.70740889999998
13744,11201,4843,60655,14,6,18,0.0,2015-08-25,41.693154299999996,-87.7123355
13745,11237,4865,60634,14,6,18,0.0,2015-08-10,41.947969,-87.78617109999998
13746,11252,4873,60616,14,6,18,0.0,2015-08-28,41.8403395,-87.6137011
13747,11253,4874,60617,14,6,18,0.0,2015-08-24,41.7246539,-87.5494745
13748,11259,4877,60625,14,6,18,0.0,2015-08-24,41.971106799999994,-87.70248169999998
13749,22376,6407,60631,14,3,6,0.0,2016-03-30,41.993029,-87.81075609999998
13750,11268,4882,60617,14,6,18,0.0,2015-08-24,41.7246539,-87.5494745
13751,22391,8754,60616,14,3,6,0.0,2016-03-30,41.8403395,-87.6137011
13752,11285,4899,60649,14,18,24,0.0,2015-06-08,41.759792100000006,-87.56430399999998
13753,11298,4910,60608,14,18,24,0.0,2015-06-09,41.849212200000004,-87.6713199
13754,10208,586,60621,14,6,12,28.0,2015-06-20,41.7713803,-87.64331390000001
13755,10211,586,60621,14,6,12,28.0,2015-06-21,41.7713803,-87.64331390000001
13756,10224,334,60624,14,18,24,28.0,2015-06-18,41.8822489,-87.7221872
13757,10228,1392,60622,14,6,13,28.0,2015-06-20,41.90130870000001,-87.68276759999998
13758,20001,442,60618,14,18,61,1.0,2016-01-27,41.9464283,-87.70740889999998
13759,20004,3977,60628,14,18,61,1.0,2016-01-06,41.686480700000004,-87.62850990000001
13760,20008,8882,60657,14,18,61,1.0,2016-01-27,41.9403795,-87.65318049999998
